ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-07-12,892.3180862748032,1040.7469062734936,1535.1349982359548,892.3180862748032,892.3180862748032,409.78085827096464,409.78085827096464,409.78085827096464,-17.592997133761585,-17.592997133761585,-17.592997133761585,427.3738554047262,427.3738554047262,427.3738554047262,0.0,0.0,0.0,1302.0989445457678
2022-07-13,892.3081131920264,1084.0877521220445,1593.5487978777358,892.3081131920264,892.3081131920264,445.44257165373557,445.44257165373557,445.44257165373557,18.18776837095826,18.18776837095826,18.18776837095826,427.25480328277735,427.25480328277735,427.25480328277735,0.0,0.0,0.0,1337.750684845762
2022-07-14,892.2981401092494,1066.0980424804384,1562.4699547378011,892.2981401092494,892.2981401092494,421.5633975260917,421.5633975260917,421.5633975260917,-4.846181999878328,-4.846181999878328,-4.846181999878328,426.40957952597006,426.40957952597006,426.40957952597006,0.0,0.0,0.0,1313.8615376353412
2022-07-15,892.2881670264725,1040.1720085462891,1536.2759920107078,892.2881670264725,892.2881670264725,398.46201090498624,398.46201090498624,398.46201090498624,-26.34894694763732,-26.34894694763732,-26.34894694763732,424.8109578526236,424.8109578526236,424.8109578526236,0.0,0.0,0.0,1290.7501779314587
2022-07-16,892.2781939436957,1074.6632263013312,1571.5988905432987,892.2781939436957,892.2781939436957,427.9557825626302,427.9557825626302,427.9557825626302,5.516960428027351,5.516960428027351,5.516960428027351,422.43882213460284,422.43882213460284,422.43882213460284,0.0,0.0,0.0,1320.233976506326
2022-07-17,892.2682208609186,1070.3045558580086,1579.651945339732,892.2682208609186,892.2682208609186,429.03827970725337,429.03827970725337,429.03827970725337,9.75777878343838,9.75777878343838,9.75777878343838,419.28050092381505,419.28050092381505,419.28050092381505,0.0,0.0,0.0,1321.306500568172
2022-07-18,892.2582477781418,1065.6196326369734,1577.6348895827014,892.2582477781418,892.2582477781418,430.6566558333056,430.6566558333056,430.6566558333056,15.325618498904666,15.325618498904666,15.325618498904666,415.331037334401,415.331037334401,415.331037334401,0.0,0.0,0.0,1322.9149036114475
2022-07-19,892.2482746953649,1036.7935597167698,1529.2984107407754,892.2482746953649,892.2482746953649,393.0003909960713,393.0003909960713,393.0003909960713,-17.59299713378882,-17.59299713378882,-17.59299713378882,410.5933881298601,410.5933881298601,410.5933881298601,0.0,0.0,0.0,1285.2486656914361
2022-07-20,892.2383016125881,1053.98356340067,1554.0713495547366,892.2383016125881,892.2383016125881,423.2663139053479,423.2663139053479,423.2663139053479,18.187768371019448,18.187768371019448,18.187768371019448,405.07854553432844,405.07854553432844,405.07854553432844,0.0,0.0,0.0,1315.504615517936
2022-07-21,892.2283285273785,1044.7700801078881,1551.763696727899,892.2283285273785,892.2283285273785,393.9593931076077,393.9593931076077,393.9593931076077,-4.846181999968387,-4.846181999968387,-4.846181999968387,398.80557510757603,398.80557510757603,398.80557510757603,0.0,0.0,0.0,1286.1877216349862
2022-07-22,892.2183554421689,997.2569705552786,1510.5976172953103,892.2183554421689,892.2183554421689,365.45261609653306,365.45261609653306,365.45261609653306,-26.348946947649427,-26.348946947649427,-26.348946947649427,391.8015630441825,391.8015630441825,391.8015630441825,0.0,0.0,0.0,1257.670971538702
2022-07-23,892.2083823569593,1021.6616465493145,1527.0458308669429,892.2083823569593,892.2083823569593,389.6184269534508,389.6184269534508,389.6184269534508,5.516960427997828,5.516960427997828,5.516960427997828,384.101466525453,384.101466525453,384.101466525453,0.0,0.0,0.0,1281.8268093104102
2022-07-24,892.1984092717497,1027.770553929528,1518.6983416087687,892.1984092717497,892.1984092717497,385.5056400909887,385.5056400909887,385.5056400909887,9.757778783388,9.757778783388,9.757778783388,375.7478613076007,375.7478613076007,375.7478613076007,0.0,0.0,0.0,1277.7040493627385
2022-07-25,892.1884361865402,1016.4103109869492,1519.6202396610067,892.1884361865402,892.1884361865402,382.1162001000368,382.1162001000368,382.1162001000368,15.325618498888302,15.325618498888302,15.325618498888302,366.7905816011485,366.7905816011485,366.7905816011485,0.0,0.0,0.0,1274.304636286577
2022-07-26,892.1784631013306,998.0219631299872,1489.6610332374942,892.1784631013306,892.1784631013306,339.6932513715993,339.6932513715993,339.6932513715993,-17.592997133772137,-17.592997133772137,-17.592997133772137,357.2862485053714,357.2862485053714,357.2862485053714,0.0,0.0,0.0,1231.8717144729299
2022-07-27,892.168490016121,1020.0312072348414,1485.1750763141747,892.168490016121,892.168490016121,365.4854531850407,365.4854531850407,365.4854531850407,18.18776837097347,18.18776837097347,18.18776837097347,347.29768481406717,347.29768481406717,347.29768481406717,0.0,0.0,0.0,1257.6539432011618
2022-08-01,892.1186245900731,953.2617369884916,1459.6809403098832,892.1186245900731,892.1186245900731,307.9526281673374,307.9526281673374,307.9526281673374,15.325618498868574,15.325618498868574,15.325618498868574,292.6270096684689,292.6270096684689,292.6270096684689,0.0,0.0,0.0,1200.0712527574105
2022-08-02,892.1086515048636,920.2610056289881,1402.7680184112592,892.1086515048636,892.1086515048636,263.70490628568245,263.70490628568245,263.70490628568245,-17.59299713375545,-17.59299713375545,-17.59299713375545,281.2979034194379,281.2979034194379,281.2979034194379,0.0,0.0,0.0,1155.813557790546
2022-08-03,892.098678419654,897.3949443740781,1446.4706865105586,892.098678419654,892.098678419654,288.2136915035191,288.2136915035191,288.2136915035191,18.187768371034657,18.187768371034657,18.187768371034657,270.0259231324844,270.0259231324844,270.0259231324844,0.0,0.0,0.0,1180.312369923173
2022-08-04,892.0887053344445,890.8977530743607,1388.6045078354425,892.0887053344445,892.0887053344445,254.04365463196083,254.04365463196083,254.04365463196083,-4.846181999970472,-4.846181999970472,-4.846181999970472,258.8898366319313,258.8898366319313,258.8898366319313,0.0,0.0,0.0,1146.1323599664054
2022-08-05,892.0787322492349,860.1371712753828,1350.9774076366832,892.0787322492349,892.0787322492349,221.6160686600339,221.6160686600339,221.6160686600339,-26.348946947783755,-26.348946947783755,-26.348946947783755,247.96501560781766,247.96501560781766,247.96501560781766,0.0,0.0,0.0,1113.694800909269
2022-08-06,892.0687591640253,890.5201340042779,1369.1295377446509,892.0687591640253,892.0687591640253,242.83908624471576,242.83908624471576,242.83908624471576,5.516960428084246,5.516960428084246,5.516960428084246,237.3221258166315,237.3221258166315,237.3221258166315,0.0,0.0,0.0,1134.9078454087412
2022-08-07,892.0587860788157,874.89575769315,1376.6556532194386,892.0587860788157,892.0587860788157,236.78362479189587,236.78362479189587,236.78362479189587,9.757778783409366,9.757778783409366,9.757778783409366,227.02584600848652,227.02584600848652,227.02584600848652,0.0,0.0,0.0,1128.8424108707115
2022-08-08,892.0488129936061,897.2098406843199,1387.3220709450823,892.0488129936061,892.0488129936061,232.45926152753188,232.45926152753188,232.45926152753188,15.325618498848842,15.325618498848842,15.325618498848842,217.13364302868305,217.13364302868305,217.13364302868305,0.0,0.0,0.0,1124.508074521138
2022-08-09,892.0388399083965,847.0473335239836,1331.7458569215094,892.0388399083965,892.0388399083965,190.10163433043516,190.10163433043516,190.10163433043516,-17.59299713377703,-17.59299713377703,-17.59299713377703,207.69463146421216,207.69463146421216,207.69463146421216,0.0,0.0,0.0,1082.1404742388318
2022-08-10,892.0288668231871,865.9032957424197,1365.8277293995081,892.0288668231871,892.0288668231871,216.9363148381841,216.9363148381841,216.9363148381841,18.18776837102521,18.18776837102521,18.18776837102521,198.7485464671589,198.7485464671589,198.7485464671589,0.0,0.0,0.0,1108.9651816613712
2022-08-11,892.0188937379775,829.8840790030481,1332.1958358904756,892.0188937379775,892.0188937379775,185.4786759224224,185.4786759224224,185.4786759224224,-4.846182000060531,-4.846182000060531,-4.846182000060531,190.32485792248298,190.32485792248298,190.32485792248298,0.0,0.0,0.0,1077.4975696604
2022-08-12,892.0089206527679,796.2655502425024,1296.0424540782863,892.0089206527679,892.0089206527679,156.09310594520596,156.09310594520596,156.09310594520596,-26.3489469477061,-26.3489469477061,-26.3489469477061,182.44205289291205,182.44205289291205,182.44205289291205,0.0,0.0,0.0,1048.102026597974
2022-08-13,891.9989475675583,833.2000074244582,1312.5957720654294,891.9989475675583,891.9989475675583,180.62407167189815,180.62407167189815,180.62407167189815,5.516960428127456,5.516960428127456,5.516960428127456,175.10711124377067,175.10711124377067,175.10711124377067,0.0,0.0,0.0,1072.6230192394564
2022-08-14,891.9889744823487,823.83599048471,1302.0087549500208,891.9889744823487,891.9889744823487,178.07297530620795,178.07297530620795,178.07297530620795,9.757778783441589,9.757778783441589,9.757778783441589,168.31519652276637,168.31519652276637,168.31519652276637,0.0,0.0,0.0,1070.0619497885566
2022-08-15,891.9790013971391,802.5476187917051,1325.7307395671683,891.9790013971391,891.9790013971391,177.37519906287451,177.37519906287451,177.37519906287451,15.325618498832478,15.325618498832478,15.325618498832478,162.049580564042,162.049580564042,162.049580564042,0.0,0.0,0.0,1069.3542004600135
2022-08-16,891.9690283119295,774.0667406722581,1299.1972525109545,891.9690283119295,891.9690283119295,138.68881881571724,138.68881881571724,138.68881881571724,-17.592997133722076,-17.592997133722076,-17.592997133722076,156.2818159494393,156.2818159494393,156.2818159494393,0.0,0.0,0.0,1030.6578471276466
2022-08-17,891.9590552267199,811.0682312993837,1305.388883075634,891.9590552267199,891.9590552267199,169.15993383284848,169.15993383284848,169.15993383284848,18.187768371015768,18.187768371015768,18.187768371015768,150.9721654618327,150.9721654618327,150.9721654618327,0.0,0.0,0.0,1061.1189890595683
2022-08-18,891.9490821415104,763.5898809321764,1282.213606744971,891.9490821415104,891.9490821415104,141.2241101002606,141.2241101002606,141.2241101002606,-4.84618199994423,-4.84618199994423,-4.84618199994423,146.07029210020485,146.07029210020485,146.07029210020485,0.0,0.0,0.0,1033.173192241771
2022-08-19,891.9391090563008,745.308300612506,1252.0583347729123,891.9391090563008,891.9391090563008,115.16726026153341,115.16726026153341,115.16726026153341,-26.348946947728376,-26.348946947728376,-26.348946947728376,141.51620720926178,141.51620720926178,141.51620720926178,0.0,0.0,0.0,1007.1063693178343
2022-08-20,891.9291359710912,784.4384796009186,1292.6895372383055,891.9291359710912,891.9291359710912,142.75842837280047,142.75842837280047,142.75842837280047,5.51696042809793,5.51696042809793,5.51696042809793,137.24146794470252,137.24146794470252,137.24146794470252,0.0,0.0,0.0,1034.6875643438916
2022-08-21,891.9191628858816,791.8339601892765,1275.246972857723,891.9191628858816,891.9191628858816,142.92838758596923,142.92838758596923,142.92838758596923,9.757778783432506,9.757778783432506,9.757778783432506,133.17060880253672,133.17060880253672,133.17060880253672,0.0,0.0,0.0,1034.8475504718508
2022-08-22,891.9091898006722,784.7272569526352,1311.238389085299,891.9091898006722,891.9091898006722,144.54840395023965,144.54840395023965,144.54840395023965,15.325618498914249,15.325618498914249,15.325618498914249,129.2227854513254,129.2227854513254,129.2227854513254,0.0,0.0,0.0,1036.4575937509119
2022-08-23,891.8992167154626,742.2858216886297,1245.1719816016412,891.8992167154626,891.8992167154626,107.72060566575077,107.72060566575077,107.72060566575077,-17.59299713378758,-17.59299713378758,-17.59299713378758,125.31360279953836,125.31360279953836,125.31360279953836,0.0,0.0,0.0,999.6198223812133
2022-08-24,891.889243630253,790.7733469500856,1268.8855438140777,891.889243630253,891.889243630253,139.54486165360825,139.54486165360825,139.54486165360825,18.18776837100632,18.18776837100632,18.18776837100632,121.35709328260192,121.35709328260192,121.35709328260192,0.0,0.0,0.0,1031.4341052838613
2022-08-25,891.8792705450434,755.6300518751555,1253.8279269635316,891.8792705450434,891.8792705450434,112.42162394803651,112.42162394803651,112.42162394803651,-4.84618200003429,-4.84618200003429,-4.84618200003429,117.26780594807082,117.26780594807082,117.26780594807082,0.0,0.0,0.0,1004.3008944930799
2022-08-26,891.8692974598339,718.4426175994844,1239.8699848198924,891.8692974598339,891.8692974598339,86.61401527915068,86.61401527915068,86.61401527915068,-26.34894694766089,-26.34894694766089,-26.34894694766089,112.96296222681157,112.96296222681157,112.96296222681157,0.0,0.0,0.0,978.4833127389845
2022-08-27,891.8593243746243,750.0563615626063,1237.8956431042534,891.8593243746243,891.8593243746243,113.88159089188834,113.88159089188834,113.88159089188834,5.516960428213877,5.516960428213877,5.516960428213877,108.36463046367446,108.36463046367446,108.36463046367446,0.0,0.0,0.0,1005.7409152665126
2022-09-01,891.8094589485763,718.4937279221124,1192.7255108156544,891.8094589485763,891.8094589485763,73.99713850819354,73.99713850819354,73.99713850819354,-4.8461819999463165,-4.8461819999463165,-4.8461819999463165,78.84332050813985,78.84332050813985,78.84332050813985,0.0,0.0,0.0,965.8065974567699
2022-09-02,891.7994858633667,676.8931331100345,1186.5121381567633,891.7994858633667,891.7994858633667,45.02493279394194,45.02493279394194,45.02493279394194,-26.348946947593408,-26.348946947593408,-26.348946947593408,71.37387974153535,71.37387974153535,71.37387974153535,0.0,0.0,0.0,936.8244186573087
2022-09-03,891.7895127781572,710.7526336240851,1222.1842942606502,891.7895127781572,891.7895127781572,68.88093824469681,68.88093824469681,68.88093824469681,5.516960428037565,5.516960428037565,5.516960428037565,63.363977816659244,63.363977816659244,63.363977816659244,0.0,0.0,0.0,960.6704510228541
2022-09-04,891.7795396929477,726.6743008252605,1203.203689428669,891.7795396929477,891.7795396929477,64.59587356630861,64.59587356630861,64.59587356630861,9.75777878341435,9.75777878341435,9.75777878341435,54.83809478289427,54.83809478289427,54.83809478289427,0.0,0.0,0.0,956.3754132592562
2022-09-05,891.769566607738,687.4293306367268,1199.745142424832,891.769566607738,891.769566607738,61.163281179831586,61.163281179831586,61.163281179831586,15.325618498878157,15.325618498878157,15.325618498878157,45.83766268095343,45.83766268095343,45.83766268095343,0.0,0.0,0.0,952.9328477875697
2022-09-06,891.7595935225285,670.6086850607778,1153.6420053309469,891.7595935225285,891.7595935225285,18.827800066919586,18.827800066919586,18.827800066919586,-17.592997133792473,-17.592997133792473,-17.592997133792473,36.42079720071206,36.42079720071206,36.42079720071206,0.0,0.0,0.0,910.5873935894481
2022-09-07,891.7496204373189,681.0367421278324,1180.7831025098594,891.7496204373189,891.7496204373189,44.84938199443607,44.84938199443607,44.84938199443607,18.187768370987428,18.187768370987428,18.187768370987428,26.661613623448645,26.661613623448645,26.661613623448645,0.0,0.0,0.0,936.5990024317549
2022-09-08,891.7396473521093,668.681816638076,1149.4043252275865,891.7396473521093,891.7396473521093,11.802945156727779,11.802945156727779,11.802945156727779,-4.846181999830015,-4.846181999830015,-4.846181999830015,16.649127156557796,16.649127156557796,16.649127156557796,0.0,0.0,0.0,903.5425925088371
2022-09-09,891.7296742668998,619.2532463293007,1131.4746115093844,891.7296742668998,891.7296742668998,-19.863198970122166,-19.863198970122166,-19.863198970122166,-26.348946947705457,-26.348946947705457,-26.348946947705457,6.485747977583286,6.485747977583286,6.485747977583286,0.0,0.0,0.0,871.8664752967776
2022-09-10,891.7197011816902,650.830204126177,1141.7962151789384,891.7197011816902,891.7197011816902,1.8023520766893704,1.8023520766893704,1.8023520766893704,5.516960428080775,5.516960428080775,5.516960428080775,-3.714608351391405,-3.714608351391405,-3.714608351391405,0.0,0.0,0.0,893.5220532583795
2022-09-11,891.7097280964807,624.4737893051214,1133.6794598801364,891.7097280964807,891.7097280964807,-4.070985432481989,-4.070985432481989,-4.070985432481989,9.757778783446572,9.757778783446572,9.757778783446572,-13.828764215928562,-13.828764215928562,-13.828764215928562,0.0,0.0,0.0,887.6387426639988
2022-09-12,891.6997550112711,653.0650218881968,1129.7504584721025,891.6997550112711,891.6997550112711,-8.401217817175672,-8.401217817175672,-8.401217817175672,15.325618498860111,15.325618498860111,15.325618498860111,-23.726836316035783,-23.726836316035783,-23.726836316035783,0.0,0.0,0.0,883.2985371940955
2022-09-13,891.6897819260615,619.0552796727719,1092.669757923255,891.6897819260615,891.6897819260615,-50.86805232195434,-50.86805232195434,-50.86805232195434,-17.592997133814055,-17.592997133814055,-17.592997133814055,-33.27505518814028,-33.27505518814028,-33.27505518814028,0.0,0.0,0.0,840.8217296041072
2022-09-14,891.6798088408519,624.0116940131187,1136.6589628796062,891.6798088408519,891.6798088408519,-24.15102138281671,-24.15102138281671,-24.15102138281671,18.187768371012083,18.187768371012083,18.187768371012083,-42.3387897538288,-42.3387897538288,-42.3387897538288,0.0,0.0,0.0,867.5287874580353
2022-09-15,891.6698357556423,579.6521707993043,1068.49811014066,891.6698357556423,891.6698357556423,-55.63189368571394,-55.63189368571394,-55.63189368571394,-4.8461819998310585,-4.8461819998310585,-4.8461819998310585,-50.78571168588288,-50.78571168588288,-50.78571168588288,0.0,0.0,0.0,836.0379420699284
2022-09-16,891.6598626704327,555.7166296245654,1052.8855153660704,891.6598626704327,891.6598626704327,-84.8379756334509,-84.8379756334509,-84.8379756334509,-26.348946947637973,-26.348946947637973,-26.348946947637973,-58.48902868581291,-58.48902868581291,-58.48902868581291,0.0,0.0,0.0,806.8218870369818
2022-09-17,891.6498895852231,583.2897407655538,1063.8236812089976,891.6498895852231,891.6498895852231,-59.81375122334342,-59.81375122334342,-59.81375122334342,5.516960428051248,5.516960428051248,5.516960428051248,-65.33071165139467,-65.33071165139467,-65.33071165139467,0.0,0.0,0.0,831.8361383618798
2022-09-18,891.6399165000137,581.8518574378171,1086.435695909771,891.6399165000137,891.6399165000137,-61.44685955379314,-61.44685955379314,-61.44685955379314,9.757778783394416,9.757778783394416,9.757778783394416,-71.20463833718755,-71.20463833718755,-71.20463833718755,0.0,0.0,0.0,830.1930569462205
2022-09-19,891.6299434067769,586.1105650442627,1092.8456230982551,891.6299434067769,891.6299434067769,-60.693957088536884,-60.693957088536884,-60.693957088536884,15.325618498943564,15.325618498943564,15.325618498943564,-76.01957558748045,-76.01957558748045,-76.01957558748045,0.0,0.0,0.0,830.93598631824
2022-09-20,891.6199703135401,531.0533926800955,1064.0635146528405,891.6199703135401,891.6199703135401,-97.29492076143035,-97.29492076143035,-97.29492076143035,-17.592997133759102,-17.592997133759102,-17.592997133759102,-79.70192362767125,-79.70192362767125,-79.70192362767125,0.0,0.0,0.0,794.3250495521097
2022-09-21,891.6099972203032,585.5091618100042,1079.866909875838,891.6099972203032,891.6099972203032,-64.01038088752308,-64.01038088752308,-64.01038088752308,18.187768371002637,18.187768371002637,18.187768371002637,-82.19814925852572,-82.19814925852572,-82.19814925852572,0.0,0.0,0.0,827.5996163327801
2022-09-22,891.6000241270664,560.0158412492435,1064.2120073677333,891.6000241270664,891.6000241270664,-88.32302208031402,-88.32302208031402,-88.32302208031402,-4.846181999921115,-4.846181999921115,-4.846181999921115,-83.4768400803929,-83.4768400803929,-83.4768400803929,0.0,0.0,0.0,803.2770020467524
2022-09-23,891.5900510338296,531.5906675173296,1033.4940437341743,891.5900510338296,891.5900510338296,-109.87926595724197,-109.87926595724197,-109.87926595724197,-26.34894694766025,-26.34894694766025,-26.34894694766025,-83.53031900958172,-83.53031900958172,-83.53031900958172,0.0,0.0,0.0,781.7107850765876
2022-09-24,891.5800779405928,582.5985921150956,1032.3220378340397,891.5800779405928,891.5800779405928,-76.85880677525198,-76.85880677525198,-76.85880677525198,5.516960428021722,5.516960428021722,5.516960428021722,-82.37576720327368,-82.37576720327368,-82.37576720327368,0.0,0.0,0.0,814.7212711653408
2022-09-25,891.570104847356,576.4753537575942,1051.1359075821736,891.570104847356,891.570104847356,-70.29803512919293,-70.29803512919293,-70.29803512919293,9.757778783426636,9.757778783426636,9.757778783426636,-80.05581391261956,-80.05581391261956,-80.05581391261956,0.0,0.0,0.0,821.272069718163
2022-09-26,891.5601317541191,584.7786631617224,1093.284707333592,891.5601317541191,891.5601317541191,-61.312945013128726,-61.312945013128726,-61.312945013128726,15.325618498925515,15.325618498925515,15.325618498925515,-76.63856351205423,-76.63856351205423,-76.63856351205423,0.0,0.0,0.0,830.2471867409904
2022-09-27,891.5501586608823,554.6809297878925,1066.8782055903418,891.5501586608823,891.5501586608823,-89.81003988109377,-89.81003988109377,-89.81003988109377,-17.59299713378068,-17.59299713378068,-17.59299713378068,-72.2170427473131,-72.2170427473131,-72.2170427473131,0.0,0.0,0.0,801.7401187797885
2022-10-01,891.5102662879351,556.6747781654154,1104.5115190233103,891.5102662879351,891.5102662879351,-41.62468184194342,-41.62468184194342,-41.62468184194342,5.516960428137669,5.516960428137669,5.516960428137669,-47.14164227008109,-47.14164227008109,-47.14164227008109,0.0,0.0,0.0,849.8855844459916
2022-10-02,891.5002931946983,601.483614442899,1105.7774261151937,891.5002931946983,891.5002931946983,-30.09790003071542,-30.09790003071542,-30.09790003071542,9.75777878337626,9.75777878337626,9.75777878337626,-39.855678814091675,-39.855678814091675,-39.855678814091675,0.0,0.0,0.0,861.4023931639829
2022-10-03,891.4903201014615,619.7953175717814,1122.3783780390709,891.4903201014615,891.4903201014615,-17.21943422925181,-17.21943422925181,-17.21943422925181,15.325618498905785,15.325618498905785,15.325618498905785,-32.54505272815759,-32.54505272815759,-32.54505272815759,0.0,0.0,0.0,874.2708858722098
2022-10-04,891.4803470082247,610.946956051836,1103.4216127144803,891.4803470082247,891.4803470082247,-43.00886368019797,-43.00886368019797,-43.00886368019797,-17.592997133763998,-17.592997133763998,-17.592997133763998,-25.41586654643398,-25.41586654643398,-25.41586654643398,0.0,0.0,0.0,848.4714833280268
2022-10-05,891.4703739149878,663.7680761137271,1139.0969752315161,891.4703739149878,891.4703739149878,-0.48857008924612055,-0.48857008924612055,-0.48857008924612055,18.187768370947214,18.187768370947214,18.187768370947214,-18.676338460193335,-18.676338460193335,-18.676338460193335,0.0,0.0,0.0,890.9818038257417
2022-10-06,891.460400821751,623.5763747678172,1126.8259559534551,891.460400821751,891.460400821751,-17.378675607501247,-17.378675607501247,-17.378675607501247,-4.846182000012218,-4.846182000012218,-4.846182000012218,-12.532493607489029,-12.532493607489029,-12.532493607489029,0.0,0.0,0.0,874.0817252142498
2022-10-07,891.4504277285142,606.7769087191522,1088.9087627259537,891.4504277285142,891.4504277285142,-33.532758673956515,-33.532758673956515,-33.532758673956515,-26.34894694769464,-26.34894694769464,-26.34894694769464,-7.183811726261873,-7.183811726261873,-7.183811726261873,0.0,0.0,0.0,857.9176690545577
2022-10-08,891.4404546352774,634.2256386262692,1141.8968449304052,891.4404546352774,891.4404546352774,2.698028489181266,2.698028489181266,2.698028489181266,5.516960428108143,5.516960428108143,5.516960428108143,-2.818931938926876,-2.818931938926876,-2.818931938926876,0.0,0.0,0.0,894.1384831244587
2022-10-09,891.4304815420405,644.8361366233329,1138.7013733516612,891.4304815420405,891.4304815420405,10.146262595275294,10.146262595275294,10.146262595275294,9.757778783408478,9.757778783408478,9.757778783408478,0.388483811866816,0.388483811866816,0.388483811866816,0.0,0.0,0.0,901.5767441373158
2022-10-10,891.4205084488037,664.7338648392745,1145.764711776038,891.4205084488037,891.4205084488037,17.60924738981188,17.60924738981188,17.60924738981188,15.32561849888774,15.32561849888774,15.32561849888774,2.28362889092414,2.28362889092414,2.28362889092414,0.0,0.0,0.0,909.0297558386156
2022-10-11,891.4105353555669,615.0278657100398,1121.6608240873327,891.4105353555669,891.4105353555669,-14.858921034890294,-14.858921034890294,-14.858921034890294,-17.592997133791233,-17.592997133791233,-17.592997133791233,2.7340760989009367,2.7340760989009367,2.7340760989009367,0.0,0.0,0.0,876.5516143206767
2022-10-12,891.4005622623301,673.8887960147769,1172.37789405979,891.4005622623301,891.4005622623301,19.8206272688302,19.8206272688302,19.8206272688302,18.187768370937768,18.187768370937768,18.187768370937768,1.6328588978924343,1.6328588978924343,1.6328588978924343,0.0,0.0,0.0,911.2211895311603
2022-10-13,891.3905891690933,645.2673131212167,1116.3443464626082,891.3905891690933,891.3905891690933,-5.94515219487869,-5.94515219487869,-5.94515219487869,-4.8461819999242435,-4.8461819999242435,-4.8461819999242435,-1.0989701949544464,-1.0989701949544464,-1.0989701949544464,0.0,0.0,0.0,885.4454369742147
2022-10-14,891.3806160758564,619.4330206834372,1131.7455984621151,891.3806160758564,891.3806160758564,-31.859319813086227,-31.859319813086227,-31.859319813086227,-26.34894694762716,-26.34894694762716,-26.34894694762716,-5.510372865459073,-5.510372865459073,-5.510372865459073,0.0,0.0,0.0,859.5212962627702
2022-10-15,891.3706429826196,632.1486463995061,1123.1467219983836,891.3706429826196,891.3706429826196,-6.1020452965904335,-6.1020452965904335,-6.1020452965904335,5.516960428077303,5.516960428077303,5.516960428077303,-11.619005724667735,-11.619005724667735,-11.619005724667735,0.0,0.0,0.0,885.2685976860292
2022-10-16,891.3606698893828,642.3563433878245,1132.1415382497046,891.3606698893828,891.3606698893828,-9.652810911004089,-9.652810911004089,-9.652810911004089,9.757778783397624,9.757778783397624,9.757778783397624,-19.41058969440171,-19.41058969440171,-19.41058969440171,0.0,0.0,0.0,881.7078589783788
2022-10-17,891.350696796146,650.2654863823999,1115.5363561538786,891.350696796146,891.350696796146,-13.513374873098606,-13.513374873098606,-13.513374873098606,15.325618498868009,15.325618498868009,15.325618498868009,-28.838993371966613,-28.838993371966613,-28.838993371966613,0.0,0.0,0.0,877.8373219230474
2022-10-18,891.3407237029094,574.9627929400548,1086.4126599144909,891.3407237029094,891.3407237029094,-57.42003604649219,-57.42003604649219,-57.42003604649219,-17.592997133774546,-17.592997133774546,-17.592997133774546,-39.827038912717654,-39.827038912717654,-39.827038912717654,0.0,0.0,0.0,833.9206876564172
2022-10-19,891.3307506096725,602.7958175555461,1104.5504957514922,891.3307506096725,891.3307506096725,-34.08025332979311,-34.08025332979311,-34.08025332979311,18.18776837092832,18.18776837092832,18.18776837092832,-52.268021700721434,-52.268021700721434,-52.268021700721434,0.0,0.0,0.0,857.2504972798794
2022-10-20,891.3207775164357,572.9817682081831,1070.1579739808913,891.3207775164357,891.3207775164357,-70.87409974283648,-70.87409974283648,-70.87409974283648,-4.846182000014303,-4.846182000014303,-4.846182000014303,-66.02791774282217,-66.02791774282217,-66.02791774282217,0.0,0.0,0.0,820.4466777735992
2022-10-21,891.3108044231989,529.5587698048213,1046.6200548739214,891.3108044231989,891.3108044231989,-107.29718269826816,-107.29718269826816,-107.29718269826816,-26.348946947649438,-26.348946947649438,-26.348946947649438,-80.94823575061872,-80.94823575061872,-80.94823575061872,0.0,0.0,0.0,784.0136217249308
2022-10-22,891.3008313299621,549.9371233204536,1058.4616965123205,891.3008313299621,891.3008313299621,-91.33249427183948,-91.33249427183948,-91.33249427183948,5.516960428047777,5.516960428047777,5.516960428047777,-96.84945469988726,-96.84945469988726,-96.84945469988726,0.0,0.0,0.0,799.9683370581226
2022-10-23,891.2908582367252,545.9310257191286,1037.0400344578777,891.2908582367252,891.2908582367252,-103.77719390752281,-103.77719390752281,-103.77719390752281,9.757778783388545,9.757778783388545,9.757778783388545,-113.53497269091136,-113.53497269091136,-113.53497269091136,0.0,0.0,0.0,787.5136643292024
2022-10-24,891.2808851434884,544.9933120493071,1030.0606914830198,891.2808851434884,891.2808851434884,-115.46986107029811,-115.46986107029811,-115.46986107029811,15.325618498851648,15.325618498851648,15.325618498851648,-130.79547956914976,-130.79547956914976,-130.79547956914976,0.0,0.0,0.0,775.8110240731903
2022-10-25,891.2709120502516,494.3006343327068,981.5352277802285,891.2709120502516,891.2709120502516,-166.00665149722698,-166.00665149722698,-166.00665149722698,-17.592997133796125,-17.592997133796125,-17.592997133796125,-148.41365436343088,-148.41365436343088,-148.41365436343088,0.0,0.0,0.0,725.2642605530245
2022-10-26,891.2609389570148,477.02584125139896,976.0631194636668,891.2609389570148,891.2609389570148,-147.98131109286632,-147.98131109286632,-147.98131109286632,18.18776837098951,18.18776837098951,18.18776837098951,-166.16907946385584,-166.16907946385584,-166.16907946385584,0.0,0.0,0.0,743.2796278641484
