ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-07-04,23.822296600588324,28.484270122487455,41.39604497893981,23.822296600588324,23.822296600588324,11.051201893727137,11.051201893727137,11.051201893727137,0.3667490233989981,0.3667490233989981,0.3667490233989981,10.684452870328139,10.684452870328139,10.684452870328139,0.0,0.0,0.0,34.87349849431546
2022-07-05,23.822069388966817,27.403574832531415,40.079797373616174,23.822069388966817,23.822069388966817,10.290436248420699,10.290436248420699,10.290436248420699,-0.5519292038361734,-0.5519292038361734,-0.5519292038361734,10.842365452256873,10.842365452256873,10.842365452256873,0.0,0.0,0.0,34.112505637387514
2022-07-06,23.82184217734531,28.610448155376336,40.92993272637985,23.82184217734531,23.82184217734531,11.359870113419596,11.359870113419596,11.359870113419596,0.36678124822406777,0.36678124822406777,0.36678124822406777,10.993088865195528,10.993088865195528,10.993088865195528,0.0,0.0,0.0,35.18171229076491
2022-07-07,23.821614965723803,28.249844952491404,41.105500818972835,23.821614965723803,23.821614965723803,11.07320759203852,11.07320759203852,11.07320759203852,-0.060478549999448294,-0.060478549999448294,-0.060478549999448294,11.133686142037968,11.133686142037968,11.133686142037968,0.0,0.0,0.0,34.894822557762325
2022-07-08,23.821387754102297,28.25767219676105,41.22760672424741,23.821387754102297,23.821387754102297,10.801219788070327,10.801219788070327,10.801219788070327,-0.46011495202454344,-0.46011495202454344,-0.46011495202454344,11.26133474009487,11.26133474009487,11.26133474009487,0.0,0.0,0.0,34.622607542172624
2022-07-09,23.82116054248079,29.805114513274138,41.80450200196172,23.82116054248079,23.82116054248079,11.434796612466698,11.434796612466698,11.434796612466698,0.06142651573618158,0.06142651573618158,0.06142651573618158,11.373370096730516,11.373370096730516,11.373370096730516,0.0,0.0,0.0,35.25595715494749
2022-07-10,23.82093333085928,29.324211926128193,41.65318675548012,23.82093333085928,23.82093333085928,11.744892052602856,11.744892052602856,11.744892052602856,0.27756591849935636,0.27756591849935636,0.27756591849935636,11.4673261341035,11.4673261341035,11.4673261341035,0.0,0.0,0.0,35.56582538346213
2022-07-11,23.820706119237776,29.087611685947486,42.14052213450758,23.820706119237776,23.820706119237776,11.907721103471973,11.907721103471973,11.907721103471973,0.3667490234013808,0.3667490234013808,0.3667490234013808,11.540972080070592,11.540972080070592,11.540972080070592,0.0,0.0,0.0,35.72842722270975
2022-07-12,23.82047890761627,28.817119377631137,41.18549518843562,23.82047890761627,23.82047890761627,11.040415852094773,11.040415852094773,11.040415852094773,-0.5519292038359536,-0.5519292038359536,-0.5519292038359536,11.592345055930727,11.592345055930727,11.592345055930727,0.0,0.0,0.0,34.860894759711044
2022-07-13,23.820251695994763,29.254420024658494,41.97744573603474,23.820251695994763,23.820251695994763,11.986559219919348,11.986559219919348,11.986559219919348,0.36678124822269426,0.36678124822269426,0.36678124822269426,11.619777971696655,11.619777971696655,11.619777971696655,0.0,0.0,0.0,35.80681091591411
2022-07-14,23.820024484373253,29.43482331698776,41.93976748929731,23.820024484373253,23.820024484373253,11.561443813753694,11.561443813753694,11.561443813753694,-0.060478549997481874,-0.060478549997481874,-0.060478549997481874,11.621922363751178,11.621922363751178,11.621922363751178,0.0,0.0,0.0,35.38146829812695
2022-07-15,23.819797272751746,28.993124888416094,41.37942091194189,23.819797272751746,23.819797272751746,11.13765095378511,11.13765095378511,11.13765095378511,-0.4601149520230433,-0.4601149520230433,-0.4601149520230433,11.597765905808153,11.597765905808153,11.597765905808153,0.0,0.0,0.0,34.957448226536854
2022-07-16,23.819570061130243,28.89388647421431,41.824732221468246,23.819570061130243,23.819570061130243,11.608070935795357,11.608070935795357,11.608070935795357,0.06142651573397592,0.06142651573397592,0.06142651573397592,11.54664442006138,11.54664442006138,11.54664442006138,0.0,0.0,0.0,35.427640996925604
2022-07-17,23.819342849508732,29.2752821860705,42.20223013670843,23.819342849508732,23.819342849508732,11.74581422786196,11.74581422786196,11.74581422786196,0.2775659185004175,0.2775659185004175,0.2775659185004175,11.468248309361543,11.468248309361543,11.468248309361543,0.0,0.0,0.0,35.56515707737069
2022-07-18,23.819115637887226,29.131431307030258,42.11412153271836,23.819115637887226,23.819115637887226,11.729372444947755,11.729372444947755,11.729372444947755,0.36674902340053855,0.36674902340053855,0.36674902340053855,11.362623421547216,11.362623421547216,11.362623421547216,0.0,0.0,0.0,35.54848808283498
2022-07-19,23.81888842626572,28.576466572882925,40.7982499502301,23.81888842626572,23.81888842626572,10.678237238504824,10.678237238504824,10.678237238504824,-0.5519292038363085,-0.5519292038363085,-0.5519292038363085,11.230166442341133,11.230166442341133,11.230166442341133,0.0,0.0,0.0,34.49712566477054
2022-07-20,23.818661214644212,29.118870785753334,41.5100786254427,23.818661214644212,23.818661214644212,11.438396240585963,11.438396240585963,11.438396240585963,0.36678124822401903,0.36678124822401903,0.36678124822401903,11.071614992361944,11.071614992361944,11.071614992361944,0.0,0.0,0.0,35.257057455230175
2022-07-21,23.81843400347925,28.080171399224056,40.662744417288884,23.81843400347925,23.81843400347925,10.827554125981239,10.827554125981239,10.827554125981239,-0.06047854999936235,-0.06047854999936235,-0.06047854999936235,10.888032675980602,10.888032675980602,10.888032675980602,0.0,0.0,0.0,34.64598812946049
2022-07-22,23.818206792314292,27.983501601859178,40.04585112333971,23.818206792314292,23.818206792314292,10.22067444240528,10.22067444240528,10.22067444240528,-0.46011495202291736,-0.46011495202291736,-0.46011495202291736,10.680789394428196,10.680789394428196,10.680789394428196,0.0,0.0,0.0,34.03888123471957
